Year,Month,Day,type,Country,home_team,away_team,home_goals,away_goals
2014,1,18,Friendly,United Arab Emirates,Norway,Poland,0,3
2014,1,20,Friendly,United Arab Emirates,Moldova,Poland,0,1
2014,1,21,Friendly,United Arab Emirates,Iceland,Sweden,0,2
2014,1,24,Friendly,Oman,Oman,Finland,0,0
2014,3,1,Friendly,Gibraltar,Gibraltar,Faroe Islands,1,4
2014,3,5,Friendly,Romania,Romania,Argentina,0,0
2014,3,5,Friendly,Russia,Russia,Armenia,2,0
2014,3,5,Friendly,United Arab Emirates,Philippines,Azerbaijan,0,1
2014,3,5,Friendly,Bulgaria,Bulgaria,Belarus,2,1
2014,3,5,Friendly,Austria,Egypt,Bosnia & Herzegovina,2,0
2014,3,5,Friendly,Portugal,Portugal,Cameroon,5,1
2014,3,5,Friendly,Luxembourg,Luxembourg,Cape Verde,0,0
2014,3,5,Friendly,Germany,Germany,Chile,1,0
2014,3,5,Friendly,Switzerland,Switzerland,Croatia,2,2
2014,3,5,Friendly,England,England,Denmark,1,0
2014,3,5,Friendly,Gibraltar,Gibraltar,Estonia,0,2
2014,3,5,Friendly,Hungary,Hungary,Finland,1,2
2014,3,5,Friendly,Montenegro,Montenegro,Ghana,1,0
2014,3,5,Friendly,Kosovo,Kosovo,Haiti,0,0
2014,3,5,Friendly,Wales,Wales,Iceland,3,1
2014,3,5,Friendly,Spain,Spain,Italy,1,0
2014,3,5,Friendly,Belgium,Belgium,Ivory Coast,2,2
2014,3,5,Friendly,Macedonia,Macedonia,Latvia,2,1
2014,3,5,Friendly,Georgia,Georgia,Liechtenstein,2,0
2014,3,5,Friendly,Turkey,Kazakhstan,Lithuania,1,1
2014,3,5,Friendly,Albania,Albania,Malta,2,0
2014,3,5,Friendly,Andorra,Andorra,Moldova,0,3
2014,3,5,Friendly,France,France,Netherlands,2,0
2014,3,5,Friendly,Cyprus,Cyprus,North. Ireland,0,0
2014,3,5,Friendly,Czech Republic,Czech Republic,Norway,2,2
2014,3,5,Friendly,Poland,Poland,Scotland,0,1
2014,3,5,Friendly,Ireland,Ireland,Serbia,1,2
2014,3,5,Friendly,Israel,Israel,Slovakia,1,3
2014,3,5,Friendly,Algeria,Algeria,Slovenia,2,0
2014,3,5,Friendly,Greece,Greece,South Korea,0,2
2014,3,5,Friendly,Turkey,Turkey,Sweden,2,1
2014,3,5,Friendly,Cyprus,Ukraine,United States,2,0
2014,3,5,Friendly,Austria,Austria,Uruguay,1,1
2014,3,26,Friendly,Spain,Indonesia,Andorra,1,0
2014,5,13,Friendly,Germany,Germany,Poland,0,0
2014,5,17,Friendly,Netherlands,Netherlands,Ecuador,1,1
2014,5,18,Friendly,Austria,Iran,Belarus,0,0
2014,5,21,Friendly,Liechtenstein,Liechtenstein,Belarus,1,5
2014,5,21,Friendly,Finland,Finland,Czech Republic,2,2
2014,5,21,Friendly,Kosovo,Kosovo,Turkey,1,6
2014,5,22,Friendly,Hungary,Hungary,Denmark,2,2
2014,5,22,Friendly,Ukraine,Ukraine,Niger,2,1
2014,5,23,Friendly,Austria,Canada,Bulgaria,1,1
2014,5,23,Friendly,Slovakia,Slovakia,Montenegro,2,0
2014,5,24,Friendly,Spain,Saudi Arabia,Moldova,0,4
2014,5,25,Friendly,Switzerland,Senegal,Kosovo,3,1
2014,5,25,Friendly,Ireland,Ireland,Turkey,1,2
2014,5,26,Friendly,Estonia,Estonia,Gibraltar,1,1
2014,5,26,Friendly,Belgium,Belgium,Luxembourg,5,1
2014,5,26,Friendly,Austria,Cameroon,Macedonia,2,0
2014,5,26,Friendly,Austria,Iran,Montenegro,0,0
2014,5,26,Friendly,United States,Jamaica,Serbia,1,2
2014,5,26,Friendly,Russia,Russia,Slovakia,1,0
2014,5,27,Friendly,Switzerland,United Arab Emirates,Armenia,3,4
2014,5,27,Friendly,United States,United States,Azerbaijan,2,0
2014,5,27,KCCF-3,Japan,Japan,Cyprus,1,0
2014,5,27,Friendly,Austria,Canada,Moldova,1,1
2014,5,27,Friendly,France,France,Norway,4,0
2014,5,28,Friendly,Mexico,Mexico,Israel,3,0
2014,5,28,Friendly,England,Scotland,Nigeria,2,2
2014,5,28,125-DBU,Denmark,Denmark,Sweden,1,0
2014,5,29,BtC-25,Latvia,Latvia,Estonia,0,0
2014,5,29,BtC-25,Latvia,Lithuania,Finland,1,0
2014,5,29,Friendly,Spain,Saudi Arabia,Georgia,0,2
2014,5,29,RBS,United States,Honduras,Turkey,0,2
2014,5,30,Friendly,Spain,Spain,Bolivia,2,0
2014,5,30,RBS,United States,Ivory Coast,Bosnia & Herzegovina,1,2
2014,5,30,Friendly,Austria,Austria,Iceland,1,1
2014,5,30,Friendly,Switzerland,Switzerland,Jamaica,1,0
2014,5,30,Friendly,Italy,Qatar,Macedonia,0,0
2014,5,30,Friendly,Uruguay,Uruguay,North. Ireland,1,0
2014,5,30,Friendly,England,England,Peru,3,0
2014,5,31,Friendly,Switzerland,Algeria,Armenia,3,1
2014,5,31,BtC-25,Latvia,Finland,Estonia,2,0
2014,5,31,Friendly,Netherlands,Netherlands,Ghana,1,0
2014,5,31,Friendly,Portugal,Portugal,Greece,0,0
2014,5,31,Friendly,England,Italy,Ireland,0,0
2014,5,31,BtC-25,Latvia,Latvia,Lithuania,1,0
2014,5,31,Friendly,Croatia,Croatia,Mali,2,1
2014,5,31,Friendly,Switzerland,Albania,Romania,0,1
2014,5,31,Friendly,Norway,Norway,Russia,1,1
2014,5,31,Friendly,United States,Panama,Serbia,1,1
2014,6,1,Friendly,Sweden,Sweden,Belgium,0,2
2014,6,1,Friendly,Germany,Germany,Cameroon,2,2
2014,6,1,RBS,United States,Honduras,Israel,2,4
2014,6,1,Friendly,France,France,Paraguay,1,1
2014,6,1,Friendly,United States,United States,Turkey,2,1
2014,6,3,Friendly,Czech Republic,Czech Republic,Austria,1,2
2014,6,3,Friendly,United States,Mexico,Bosnia & Herzegovina,0,1
2014,6,3,Friendly,Switzerland,United Arab Emirates,Georgia,1,0
2014,6,3,RBS,England,Nigeria,Greece,0,0
2014,6,3,Friendly,Switzerland,Switzerland,Peru,2,0
2014,6,4,Friendly,Hungary,Hungary,Albania,1,0
2014,6,4,Friendly,United States,Ecuador,England,2,2
2014,6,4,Friendly,Iceland,Iceland,Estonia,1,0
2014,6,4,Friendly,Italy,Italy,Luxembourg,1,1
2014,6,4,Friendly,Portugal,Gibraltar,Malta,1,0
2014,6,4,Friendly,Chile,Chile,North. Ireland,2,0
2014,6,4,Friendly,Switzerland,Algeria,Romania,2,1
2014,6,4,Friendly,Uruguay,Uruguay,Slovenia,2,0
2014,6,4,Friendly,Netherlands,Netherlands,Wales,2,0
2014,6,6,Friendly,Germany,Germany,Armenia,6,1
2014,6,6,Friendly,Brazil,Croatia,Australia,1,0
2014,6,6,RBS,United States,Bolivia,Greece,1,2
2014,6,6,Friendly,England,Costa Rica,Ireland,1,1
2014,6,6,Friendly,Poland,Poland,Lithuania,2,1
2014,6,6,Friendly,Russia,Russia,Morocco,2,0
2014,6,6,Friendly,United States,Mexico,Portugal,0,1
2014,6,6,Friendly,Brazil,Brazil,Serbia,1,0
2014,6,7,Friendly,United States,England,Honduras,0,0
2014,6,7,Friendly,Hungary,Hungary,Kazakhstan,3,0
2014,6,7,Friendly,Cameroon,Cameroon,Moldova,1,0
2014,6,7,Friendly,Argentina,Argentina,Slovenia,2,0
2014,6,7,RBS,United States,Salvador,Spain,0,2
2014,6,7,Friendly,Estonia,Estonia,Tajikistan,2,1
2014,6,7,Friendly,Belgium,Belgium,Tunisia,1,0
2014,6,8,Friendly,San Marino,San Marino,Albania,0,3
2014,6,8,Friendly,France,France,Jamaica,8,0
2014,6,10,Friendly,United States,Ireland,Portugal,1,5
2014,6,12,WC-20,Brazil,Brazil,Croatia,3,1
2014,6,13,WC-20,Brazil,Spain,Netherlands,1,5
2014,6,14,WC-20,Brazil,Colombia,Greece,3,0
2014,6,14,WC-20,Brazil,England,Italy,1,2
2014,6,15,WC-20,Brazil,Argentina,Bosnia & Herzegovina,2,1
2014,6,15,WC-20,Brazil,Honduras,France,0,3
2014,6,15,WC-20,Brazil,Ecuador,Switzerland,1,2
2014,6,16,WC-20,Brazil,Germany,Portugal,4,0
2014,6,17,WC-20,Brazil,Algeria,Belgium,1,2
2014,6,17,WC-20,Brazil,South Korea,Russia,1,1
2014,6,18,WC-20,Brazil,Cameroon,Croatia,0,4
2014,6,18,Friendly,China,China,Macedonia,2,0
2014,6,18,WC-20,Brazil,Australia,Netherlands,2,3
2014,6,18,WC-20,Brazil,Chile,Spain,2,0
2014,6,19,WC-20,Brazil,Uruguay,England,2,1
2014,6,19,WC-20,Brazil,Japan,Greece,0,0
2014,6,20,WC-20,Brazil,Costa Rica,Italy,1,0
2014,6,20,WC-20,Brazil,France,Switzerland,5,2
2014,6,21,WC-20,Brazil,Nigeria,Bosnia & Herzegovina,1,0
2014,6,21,WC-20,Brazil,Ghana,Germany,2,2
2014,6,22,Friendly,China,China,Macedonia,0,0
2014,6,22,WC-20,Brazil,United States,Portugal,2,2
2014,6,22,WC-20,Brazil,Belgium,Russia,1,0
2014,6,23,WC-20,Brazil,Mexico,Croatia,3,1
2014,6,23,WC-20,Brazil,Chile,Netherlands,0,2
2014,6,23,WC-20,Brazil,Australia,Spain,0,3
2014,6,24,WC-20,Brazil,Costa Rica,England,0,0
2014,6,24,WC-20,Brazil,Ivory Coast,Greece,1,2
2014,6,24,WC-20,Brazil,Uruguay,Italy,1,0
2014,6,25,WC-20,Brazil,Iran,Bosnia & Herzegovina,1,3
2014,6,25,WC-20,Brazil,Ecuador,France,0,0
2014,6,25,WC-20,Brazil,Honduras,Switzerland,0,3
2014,6,26,WC-20,Brazil,South Korea,Belgium,0,1
2014,6,26,WC-20,Brazil,United States,Germany,0,1
2014,6,26,WC-20,Brazil,Ghana,Portugal,1,2
2014,6,26,WC-20,Brazil,Algeria,Russia,1,1
2014,6,29,WC-20,Brazil,Costa Rica,Greece,1,1
2014,6,29,WC-20,Brazil,Mexico,Netherlands,1,2
2014,6,30,WC-20,Brazil,Nigeria,France,0,2
2014,6,30,WC-20,Brazil,Algeria,Germany,1,2
2014,7,1,WC-20,Brazil,United States,Belgium,1,2
2014,7,1,WC-20,Brazil,Argentina,Switzerland,1,0
2014,7,4,WC-20,Brazil,France,Germany,0,1
2014,7,5,WC-20,Brazil,Argentina,Belgium,1,0
2014,7,5,WC-20,Brazil,Costa Rica,Netherlands,0,0
2014,7,8,WC-20,Brazil,Brazil,Germany,1,7
2014,7,9,WC-20,Brazil,Argentina,Netherlands,0,0
2014,7,12,WC-20,Brazil,Brazil,Netherlands,0,3
2014,7,13,WC-20,Brazil,Argentina,Germany,0,1
2014,8,12,Friendly,Kazakhstan,Kazakhstan,Tajikistan,2,1
2014,8,20,Friendly,Azerbaijan,Azerbaijan,Uzbekistan,0,0
2014,8,27,Friendly,Norway,Norway,United Arab Emirates,0,0
2014,9,3,Friendly,Germany,Germany,Argentina,2,4
2014,9,3,Friendly,Latvia,Latvia,Armenia,2,0
2014,9,3,Friendly,Russia,Russia,Azerbaijan,4,0
2014,9,3,Friendly,Austria,United Arab Emirates,Lithuania,1,1
2014,9,3,Friendly,Ukraine,Ukraine,Moldova,1,0
2014,9,3,Friendly,England,England,Norway,1,0
2014,9,3,Friendly,Ireland,Ireland,Oman,2,0
2014,9,3,Friendly,Denmark,Denmark,Turkey,1,2
2014,9,3,Friendly,Czech Republic,Czech Republic,United States,0,1
2014,9,4,Friendly,Belgium,Belgium,Australia,2,0
2014,9,4,Friendly,Croatia,Croatia,Cyprus,2,0
2014,9,4,Friendly,Sweden,Sweden,Estonia,2,0
2014,9,4,Friendly,Bosnia & Herzegovina,Bosnia & Herzegovina,Liechtenstein,3,0
2014,9,4,Friendly,Slovakia,Slovakia,Malta,1,0
2014,9,4,Friendly,Italy,Italy,Netherlands,2,0
2014,9,4,Friendly,France,France,Spain,1,0
2014,9,4,Friendly,Belarus,Belarus,Tajikistan,6,1
2014,9,5,Friendly,Kazakhstan,Kazakhstan,Kyrgyzstan,7,1
2014,9,7,QE-15,Portugal,Portugal,Albania,0,1
2014,9,7,QE-15,Denmark,Denmark,Armenia,2,1
2014,9,7,QE-15,Faroe Islands,Faroe Islands,Finland,1,3
2014,9,7,Friendly,Serbia,Serbia,France,1,1
2014,9,7,QE-15,Georgia,Georgia,Ireland,1,2
2014,9,7,QE-15,Hungary,Hungary,North. Ireland,1,2
2014,9,7,Friendly,Kosovo,Kosovo,Oman,1,0
2014,9,7,QE-15,Portugal,Gibraltar,Poland,0,7
2014,9,7,QE-15,Greece,Greece,Romania,0,1
2014,9,7,QE-15,Germany,Germany,Scotland,2,1
2014,9,8,QE-15,Luxembourg,Luxembourg,Belarus,1,1
2014,9,8,QE-15,Switzerland,Switzerland,England,0,2
2014,9,8,QE-15,Russia,Russia,Liechtenstein,4,0
2014,9,8,QE-15,San Marino,San Marino,Lithuania,0,2
2014,9,8,QE-15,Spain,Spain,Macedonia,5,1
2014,9,8,QE-15,Montenegro,Montenegro,Moldova,2,0
2014,9,8,QE-15,Ukraine,Ukraine,Slovakia,0,1
2014,9,8,QE-15,Estonia,Estonia,Slovenia,1,0
2014,9,8,QE-15,Austria,Austria,Sweden,1,1
2014,9,9,QE-15,Azerbaijan,Azerbaijan,Bulgaria,1,2
2014,9,9,QE-15,Bosnia & Herzegovina,Bosnia & Herzegovina,Cyprus,1,2
2014,9,9,QE-15,Norway,Norway,Italy,0,2
2014,9,9,QE-15,Kazakhstan,Kazakhstan,Latvia,0,0
2014,9,9,QE-15,Croatia,Croatia,Malta,2,0
2014,9,9,QE-15,Czech Republic,Czech Republic,Netherlands,2,1
2014,9,9,QE-15,Iceland,Iceland,Turkey,3,0
2014,9,9,QE-15,Andorra,Andorra,Wales,1,2
2014,10,9,QE-15,Moldova,Moldova,Austria,1,2
2014,10,9,QE-15,Lithuania,Lithuania,Estonia,1,0
2014,10,9,QE-15,Macedonia,Macedonia,Luxembourg,3,2
2014,10,9,QE-15,Liechtenstein,Liechtenstein,Montenegro,0,0
2014,10,9,QE-15,Sweden,Sweden,Russia,1,1
2014,10,9,QE-15,England,England,San Marino,5,0
2014,10,9,QE-15,Slovakia,Slovakia,Spain,2,1
2014,10,9,QE-15,Slovenia,Slovenia,Switzerland,1,0
2014,10,9,QE-15,Belarus,Belarus,Ukraine,0,2
2014,10,10,QE-15,Belgium,Belgium,Andorra,6,0
2014,10,10,QE-15,Italy,Italy,Azerbaijan,2,1
2014,10,10,QE-15,Wales,Wales,Bosnia & Herzegovina,0,0
2014,10,10,QE-15,Bulgaria,Bulgaria,Croatia,0,1
2014,10,10,QE-15,Turkey,Turkey,Czech Republic,1,2
2014,10,10,QE-15,Latvia,Latvia,Iceland,0,3
2014,10,10,QE-15,Cyprus,Cyprus,Israel,1,2
2014,10,10,QE-15,Netherlands,Netherlands,Kazakhstan,3,1
2014,10,10,QE-15,Malta,Malta,Norway,0,3
2014,10,11,QE-15,Albania,Albania,Denmark,1,1
2014,10,11,QE-15,North. Ireland,North. Ireland,Faroe Islands,2,0
2014,10,11,QE-15,Scotland,Scotland,Georgia,1,0
2014,10,11,QE-15,Poland,Poland,Germany,2,0
2014,10,11,QE-15,Ireland,Ireland,Gibraltar,7,0
2014,10,11,QE-15,Finland,Finland,Greece,1,1
2014,10,11,QE-15,Romania,Romania,Hungary,1,1
2014,10,11,Friendly,France,France,Portugal,2,1
2014,10,11,QE-15,Armenia,Armenia,Serbia,1,1
2014,10,12,QE-15,Estonia,Estonia,England,0,1
2014,10,12,QE-15,Sweden,Sweden,Liechtenstein,2,0
2014,10,12,QE-15,Ukraine,Ukraine,Macedonia,1,0
2014,10,12,QE-15,Russia,Russia,Moldova,1,1
2014,10,12,QE-15,Austria,Austria,Montenegro,1,0
2014,10,12,QE-15,Belarus,Belarus,Slovakia,1,3
2014,10,12,QE-15,Lithuania,Lithuania,Slovenia,0,2
2014,10,12,QE-15,Luxembourg,Luxembourg,Spain,0,4
2014,10,13,QE-15,Croatia,Croatia,Azerbaijan,6,0
2014,10,13,QE-15,Bosnia & Herzegovina,Bosnia & Herzegovina,Belgium,1,1
2014,10,13,QE-15,Norway,Norway,Bulgaria,2,1
2014,10,13,QE-15,Wales,Wales,Cyprus,2,1
2014,10,13,QE-15,Kazakhstan,Kazakhstan,Czech Republic,2,4
2014,10,13,QE-15,Andorra,Andorra,Israel,1,4
2014,10,13,QE-15,Malta,Malta,Italy,0,1
2014,10,13,QE-15,Iceland,Iceland,Netherlands,2,0
2014,10,13,QE-15,Latvia,Latvia,Turkey,1,1
2014,10,14,QE-15,Serbia,Serbia,Albania,0,3
2014,10,14,Friendly,Armenia,Armenia,France,0,3
2014,10,14,QE-15,Portugal,Gibraltar,Georgia,0,3
2014,10,14,QE-15,Faroe Islands,Faroe Islands,Hungary,0,1
2014,10,14,QE-15,Germany,Germany,Ireland,1,1
2014,10,14,QE-15,Greece,Greece,North. Ireland,0,2
2014,10,14,QE-15,Denmark,Denmark,Portugal,0,1
2014,10,14,QE-15,Finland,Finland,Romania,0,2
2014,10,14,QE-15,Poland,Poland,Scotland,2,2
2014,10,14,QE-15,San Marino,San Marino,Switzerland,0,4
2014,11,12,Friendly,Turkey,Turkey,Brazil,0,4
2014,11,12,Friendly,England,Argentina,Croatia,2,1
2014,11,12,Friendly,Norway,Norway,Estonia,0,1
2014,11,12,Friendly,Belgium,Belgium,Iceland,3,1
2014,11,12,Friendly,Netherlands,Netherlands,Mexico,2,3
2014,11,14,Friendly,France,France,Albania,1,1
2014,11,14,QE-15,Portugal,Portugal,Armenia,1,0
2014,11,14,QE-15,Serbia,Serbia,Denmark,1,3
2014,11,14,QE-15,Greece,Greece,Faroe Islands,0,1
2014,11,14,QE-15,Hungary,Hungary,Finland,1,0
2014,11,14,QE-15,Germany,Germany,Gibraltar,4,0
2014,11,14,QE-15,Scotland,Scotland,Ireland,1,0
2014,11,14,QE-15,Romania,Romania,North. Ireland,2,0
2014,11,14,QE-15,Georgia,Georgia,Poland,0,4
2014,11,15,QE-15,Spain,Spain,Belarus,3,0
2014,11,15,QE-15,San Marino,San Marino,Estonia,0,0
2014,11,15,QE-15,Moldova,Moldova,Liechtenstein,0,1
2014,11,15,QE-15,Switzerland,Switzerland,Lithuania,4,0
2014,11,15,QE-15,Austria,Austria,Russia,1,0
2014,11,15,QE-15,Macedonia,Macedonia,Slovakia,0,2
2014,11,15,QE-15,England,England,Slovenia,3,1
2014,11,15,QE-15,Montenegro,Montenegro,Sweden,1,1
2014,11,15,QE-15,Luxembourg,Luxembourg,Ukraine,0,3
2014,11,16,QE-15,Cyprus,Cyprus,Andorra,5,0
2014,11,16,QE-15,Israel,Israel,Bosnia & Herzegovina,3,0
2014,11,16,QE-15,Italy,Italy,Croatia,1,1
2014,11,16,QE-15,Czech Republic,Czech Republic,Iceland,2,1
2014,11,16,QE-15,Turkey,Turkey,Kazakhstan,3,1
2014,11,16,QE-15,Netherlands,Netherlands,Latvia,6,0
2014,11,16,QE-15,Bulgaria,Bulgaria,Malta,1,1
2014,11,16,QE-15,Azerbaijan,Azerbaijan,Norway,0,1
2014,11,16,QE-15,Belgium,Belgium,Wales,0,0
2014,11,18,Friendly,Italy,Italy,Albania,1,0
2014,11,18,Friendly,Austria,Austria,Brazil,1,2
2014,11,18,Friendly,Slovenia,Slovenia,Colombia,0,1
2014,11,18,Friendly,Romania,Romania,Denmark,2,0
2014,11,18,Friendly,Scotland,Scotland,England,1,3
2014,11,18,Friendly,Slovakia,Slovakia,Finland,2,1
2014,11,18,Friendly,Spain,Spain,Germany,0,1
2014,11,18,Friendly,Estonia,Estonia,Jordan,1,0
2014,11,18,Friendly,Ukraine,Ukraine,Lithuania,0,0
2014,11,18,Friendly,Belarus,Belarus,Mexico,3,2
2014,11,18,Friendly,England,Argentina,Portugal,0,1
2014,11,18,Friendly,Hungary,Hungary,Russia,1,2
2014,11,18,Friendly,Greece,Greece,Serbia,0,2
2014,11,18,Friendly,France,France,Sweden,1,0
2014,11,18,Friendly,Poland,Poland,Switzerland,2,2
2014,11,18,Friendly,Ireland,Ireland,United States,4,1
2014,12,27,Friendly,Qatar,Qatar,Estonia,3,0
2015,1,15,Friendly,United Arab Emirates,Ivory Coast,Sweden,0,2
2015,1,16,Friendly,United States,Canada,Iceland,1,2
2015,1,19,Friendly,United Arab Emirates,Sweden,Finland,0,1
2015,1,19,Friendly,United States,Canada,Iceland,1,1
2015,1,22,Friendly,United Arab Emirates,Yemen,Finland,0,0
2015,2,14,Friendly,Turkey,Romania,Moldova,2,1
2015,2,18,Friendly,Turkey,Kazakhstan,Moldova,1,1
2015,3,25,Friendly,Germany,Germany,Australia,2,2
2015,3,25,Friendly,Georgia,Georgia,Malta,2,0
2015,3,25,Friendly,Scotland,Scotland,North. Ireland,1,0
2015,3,25,Friendly,Denmark,Denmark,United States,3,2
2015,3,26,Friendly,France,France,Brazil,1,3
2015,3,27,QE-15,Liechtenstein,Liechtenstein,Austria,0,5
2015,3,27,QE-15,Macedonia,Macedonia,Belarus,1,2
2015,3,27,QE-15,Switzerland,Switzerland,Estonia,3,0
2015,3,27,QE-15,England,England,Lithuania,4,0
2015,3,27,QE-15,Slovakia,Slovakia,Luxembourg,3,0
2015,3,27,QE-15,Montenegro,Montenegro,Russia,0,3
2015,3,27,QE-15,Slovenia,Slovenia,San Marino,6,0
2015,3,27,QE-15,Moldova,Moldova,Sweden,0,2
2015,3,27,QE-15,Spain,Spain,Ukraine,1,0
2015,3,28,QE-15,Andorra,Andorra,Bosnia & Herzegovina,0,3
2015,3,28,QE-15,Belgium,Belgium,Cyprus,5,0
2015,3,28,QE-15,Kazakhstan,Kazakhstan,Iceland,0,3
2015,3,28,QE-15,Bulgaria,Bulgaria,Italy,2,2
2015,3,28,QE-15,Czech Republic,Czech Republic,Latvia,1,1
2015,3,28,QE-15,Azerbaijan,Azerbaijan,Malta,2,0
2015,3,28,QE-15,Croatia,Croatia,Norway,5,1
2015,3,28,QE-15,Netherlands,Netherlands,Turkey,1,1
2015,3,28,QE-15,Israel,Israel,Wales,0,3
2015,3,29,QE-15,Albania,Albania,Armenia,2,1
2015,3,29,Friendly,France,France,Denmark,2,0
2015,3,29,QE-15,Romania,Romania,Faroe Islands,1,0
2015,3,29,QE-15,North. Ireland,North. Ireland,Finland,2,1
2015,3,29,QE-15,Georgia,Georgia,Germany,0,2
2015,3,29,QE-15,Scotland,Scotland,Gibraltar,6,1
2015,3,29,QE-15,Hungary,Hungary,Greece,0,0
2015,3,29,QE-15,Ireland,Ireland,Poland,1,1
2015,3,29,QE-15,Portugal,Portugal,Serbia,2,1
2015,3,30,Friendly,Macedonia,Macedonia,Australia,0,0
2015,3,30,Friendly,Turkey,Gabon,Belarus,0,0
2015,3,30,Friendly,Qatar,Qatar,Slovenia,1,0
2015,3,31,QE-15,Israel,Israel,Belgium,0,1
2015,3,31,Friendly,Austria,Austria,Bosnia & Herzegovina,1,1
2015,3,31,Friendly,Portugal,Portugal,Cape Verde,0,2
2015,3,31,Friendly,Slovakia,Slovakia,Czech Republic,1,0
2015,3,31,Friendly,Italy,Italy,England,1,1
2015,3,31,Friendly,Estonia,Estonia,Iceland,1,1
2015,3,31,Friendly,Sweden,Sweden,Iran,3,1
2015,3,31,Friendly,Russia,Russia,Kazakhstan,0,0
2015,3,31,Friendly,Ukraine,Ukraine,Latvia,1,1
2015,3,31,Friendly,Liechtenstein,Liechtenstein,San Marino,1,0
2015,3,31,Friendly,Netherlands,Netherlands,Spain,2,0
2015,3,31,Friendly,Luxembourg,Luxembourg,Turkey,1,2
2015,3,31,Friendly,Switzerland,Switzerland,United States,1,1
2015,5,12,Friendly,Kazakhstan,Kazakhstan,Burkina Faso,0,0
2015,5,31,Friendly,England,North. Ireland,Qatar,1,1
2015,6,5,Friendly,Hungary,Hungary,Lithuania,4,0
2015,6,5,Friendly,Scotland,Scotland,Qatar,1,0
2015,6,5,Friendly,Netherlands,Netherlands,United States,3,4
2015,6,6,Friendly,Andorra,Andorra,Equatorial Guinea,0,1
2015,6,7,Friendly,Austria,Serbia,Azerbaijan,4,1
2015,6,7,Friendly,Russia,Russia,Belarus,4,2
2015,6,7,Friendly,France,France,Belgium,3,4
2015,6,7,Friendly,Ireland,Ireland,England,0,0
2015,6,7,Friendly,Croatia,Croatia,Gibraltar,4,0
2015,6,8,Friendly,Turkey,Turkey,Bulgaria,4,0
2015,6,8,Friendly,Malta,Malta,Lithuania,2,0
2015,6,8,Friendly,Denmark,Denmark,Montenegro,2,1
2015,6,8,Friendly,Norway,Norway,Sweden,0,0
2015,6,9,Friendly,Finland,Finland,Estonia,0,2
2015,6,9,Friendly,Luxembourg,Luxembourg,Moldova,0,0
2015,6,9,Friendly,Austria,Georgia,Ukraine,1,2
2015,6,10,Friendly,Switzerland,Switzerland,Liechtenstein,3,0
2015,6,10,Friendly,Germany,Germany,United States,1,2
2015,6,11,Friendly,Spain,Spain,Costa Rica,2,1
2015,6,12,QE-15,Norway,Norway,Azerbaijan,0,0
2015,6,12,QE-15,Wales,Wales,Belgium,1,0
2015,6,12,QE-15,Malta,Malta,Bulgaria,0,1
2015,6,12,QE-15,Andorra,Andorra,Cyprus,1,3
2015,6,12,QE-15,Iceland,Iceland,Czech Republic,2,1
2015,6,12,QE-15,Bosnia & Herzegovina,Bosnia & Herzegovina,Israel,3,1
2015,6,12,QE-15,Croatia,Croatia,Italy,1,1
2015,6,12,QE-15,Latvia,Latvia,Netherlands,0,2
2015,6,12,QE-15,Kazakhstan,Kazakhstan,Turkey,0,1
2015,6,13,Friendly,Albania,Albania,France,1,0
2015,6,13,QE-15,Poland,Poland,Georgia,4,0
2015,6,13,QE-15,Portugal,Gibraltar,Germany,0,7
2015,6,13,QE-15,Faroe Islands,Faroe Islands,Greece,2,1
2015,6,13,QE-15,Finland,Finland,Hungary,0,1
2015,6,13,QE-15,Armenia,Armenia,Portugal,2,3
2015,6,13,QE-15,North. Ireland,North. Ireland,Romania,0,0
2015,6,13,QE-15,Ireland,Ireland,Scotland,1,1
2015,6,13,QE-15,Denmark,Denmark,Serbia,2,0
2015,6,14,QE-15,Russia,Russia,Austria,0,1
2015,6,14,QE-15,Slovenia,Slovenia,England,2,3
2015,6,14,QE-15,Ukraine,Ukraine,Luxembourg,3,0
2015,6,14,QE-15,Slovakia,Slovakia,Macedonia,2,1
2015,6,14,QE-15,Liechtenstein,Liechtenstein,Moldova,1,1
2015,6,14,QE-15,Sweden,Sweden,Montenegro,3,1
2015,6,14,QE-15,Estonia,Estonia,San Marino,2,0
2015,6,14,QE-15,Belarus,Belarus,Spain,0,1
2015,6,14,QE-15,Lithuania,Lithuania,Switzerland,1,2
2015,6,16,Friendly,Poland,Poland,Greece,0,0
2015,6,16,Friendly,Switzerland,Italy,Portugal,0,1
2015,9,3,QE-15,Israel,Israel,Andorra,4,0
2015,9,3,QE-15,Belgium,Belgium,Bosnia & Herzegovina,3,1
2015,9,3,QE-15,Azerbaijan,Azerbaijan,Croatia,0,0
2015,9,3,QE-15,Netherlands,Netherlands,Iceland,0,1
2015,9,3,QE-15,Czech Republic,Czech Republic,Kazakhstan,2,1
2015,9,3,QE-15,Turkey,Turkey,Latvia,1,1
2015,9,3,QE-15,Italy,Italy,Malta,1,0
2015,9,3,QE-15,Bulgaria,Bulgaria,Norway,0,1
2015,9,3,QE-15,Cyprus,Cyprus,Wales,0,1
2015,9,4,QE-15,Denmark,Denmark,Albania,0,0
2015,9,4,QE-15,Serbia,Serbia,Armenia,2,0
2015,9,4,QE-15,Greece,Greece,Finland,0,1
2015,9,4,Friendly,Portugal,Portugal,France,0,1
